COUNTRY_CODE,COUNTRY_DISPLAY,COUNTRY_URL,LOCATION_CODE,LOCATION_DISPLAY,LOCATION_URL,EBOLA_MEASURE_CODE,EBOLA_MEASURE_DISPLAY,EBOLA_MEASURE_URL,CASE_DEFINITION_CODE,CASE_DEFINITION_DISPLAY,CASE_DEFINITION_URL,EBOLA_DATA_SOURCE_CODE,EBOLA_DATA_SOURCE_DISPLAY,EBOLA_DATA_SOURCE_URL,EPI_WEEK_CODE,EPI_WEEK_DISPLAY,EPI_WEEK_URL,INDICATOR_TYPE_CODE,INDICATOR_TYPE_DISPLAY,INDICATOR_TYPE_URL,DATAPACKAGEID_CODE,DATAPACKAGEID_DISPLAY,DATAPACKAGEID_URL,Display_Value,Numeric
GIN,Guinea,,GIN008006,YOMOU,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W09,3/2/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN001001,BOFFA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W36,9/7/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN003004,KISSIDOUGO,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W10,3/9/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN003004,KISSIDOUGO,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W16,4/20/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN004001,KANKAN,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W24,6/15/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005001,COYAH,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W21,5/25/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN003003,FARANAH,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W12,3/23/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005004,KINDIA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W46,11/16/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005005,TELIMELE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W32,8/10/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005005,TELIMELE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W38,9/21/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN007001,DALABA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W02,1/12/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN001001,BOFFA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W13,3/30/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN003002,DINGUIRAYE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W31,8/3/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN004005,SIGUIRI,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W05,2/2/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN004002,KEROUANE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W29,7/20/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005002,DUBREKA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W35,8/31/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN008001,BEYLA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W09,3/2/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN003002,DINGUIRAYE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W08,2/23/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN001001,BOFFA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W21,5/25/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,2,2
GIN,Guinea,,GIN003002,DINGUIRAYE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W29,7/20/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN004001,KANKAN,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W02,1/12/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN004003,KOUROUSSA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W32,8/10/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005005,TELIMELE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W05,2/2/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN008006,YOMOU,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W42,10/19/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN001001,BOFFA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W09,3/2/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN003002,DINGUIRAYE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W41,10/12/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN004001,KANKAN,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W14,4/6/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005002,DUBREKA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W19,5/11/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN007001,DALABA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W04,1/26/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN008001,BEYLA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W31,8/3/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN008006,YOMOU,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W30,7/27/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005002,DUBREKA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W08,2/23/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005004,KINDIA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W18,5/4/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN007001,DALABA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W15,4/13/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN004003,KOUROUSSA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W43,10/26/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,0,0
GIN,Guinea,,GIN004005,SIGUIRI,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W16,4/20/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005003,FORECARIAH,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W33,8/17/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005004,KINDIA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W06,2/9/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN007003,PITA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W01,1/5/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN003004,KISSIDOUGO,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W32,8/10/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN004002,KEROUANE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W02,1/12/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005002,DUBREKA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W29,7/20/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005004,KINDIA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W39,9/28/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,0,0
GIN,Guinea,,GIN005005,TELIMELE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W42,10/19/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN007003,PITA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W12,3/23/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN001001,BOFFA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W31,8/3/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN003002,DINGUIRAYE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W04,1/26/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN004002,KEROUANE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W14,4/6/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN005002,DUBREKA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W41,10/12/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN001002,BOKE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W35,8/31/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN003002,DINGUIRAYE,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W15,4/13/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN003003,FARANAH,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W45,11/9/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,12,12
GIN,Guinea,,GIN004003,KOUROUSSA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W10,3/9/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN004005,SIGUIRI,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W26,6/29/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN008001,BEYLA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W42,10/19/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,1,1
GIN,Guinea,,GIN008006,YOMOU,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W20,5/18/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN003003,FARANAH,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W33,8/17/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN003004,KISSIDOUGO,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W06,2/9/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
GIN,Guinea,,GIN003004,KISSIDOUGO,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,SITREP,Situation report,,2014-W43,10/26/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,0,0
GIN,Guinea,,GIN004003,KOUROUSSA,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W22,6/1/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,1,1
GIN,Guinea,,GIN004005,SIGUIRI,,CASES,Number of cases,,CONF_PROB,Confirmed and probable case total,,PATIENTDB,Patient database,,2014-W01,1/5/14,,SITREP_NEW,New,,11/19/14,Data package 2014-11-19,,NA,NA
